Unnamed: 0,19-01,19-02,19-03,19-04,19-05,19-06,19-07,19-08,19-09,19-10,19-11,19-12,20-01,20-02,20-03,20-04,20-05,20-06,20-07,20-08,20-09,20-10,20-11,20-12,21-01,21-02
pubs,2,3,2,2,2,2,2,2,2,2,2,2,2,3,3,11,16,13,6,5,4,5,7,10,25,43
facilities,2,3,2,2,2,2,2,2,2,2,2,2,2,2,3,5,10,9,5,3,3,3,5,5,6,12
travel,2,3,2,2,2,2,2,2,2,2,3,3,2,3,3,8,12,14,7,5,5,6,7,5,7,23
although,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,7,9,15,5,5,4,4,6,5,5,13
another,2,3,2,3,2,2,2,2,2,2,2,3,3,2,3,4,8,8,5,4,4,3,5,5,4,8
tea,2,2,2,2,2,2,2,3,2,2,2,3,3,3,3,13,28,29,7,6,4,5,8,6,7,24
second,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,11,15,5,4,4,4,6,4,6,11
cute,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,8,9,8,7,4,4,4,5,5,6,22
long,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,4,4,3,3,3,2,3,2,7
going,2,3,2,2,2,2,2,2,2,2,2,3,2,3,3,6,6,10,5,4,4,4,7,4,5,14
issue,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,7,7,10,4,3,3,3,4,3,4,10
heating,3,3,3,4,5,7,12,14,7,3,3,2,2,3,3,10,26,29,20,24,8,5,5,4,3,8
fine,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,13,8,17,6,5,4,4,8,5,7,15
anything,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,5,9,10,4,4,3,3,3,4,4,11
tv,3,3,3,3,3,2,2,2,3,2,3,2,3,2,3,4,4,7,3,3,3,3,4,3,3,5
wifi,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,4,9,6,5,4,3,3,3,3,3,4
visiting,3,3,2,2,2,2,2,2,2,2,2,2,3,3,3,9,10,16,5,4,4,4,10,6,9,47
without,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,5,10,10,7,4,5,4,6,5,5,8
getting,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,8,15,24,9,5,5,5,7,5,8,21
appreciated,3,3,2,2,2,2,2,2,2,2,3,3,3,3,3,8,14,8,8,4,5,5,7,5,5,24
neighbourhood,3,2,2,2,2,2,2,2,2,2,2,2,2,3,3,6,11,41,6,5,5,4,5,7,5,9
full,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,6,10,8,4,4,4,4,5,4,4,10
town,3,3,2,2,2,2,2,2,2,2,2,2,3,3,3,11,12,12,6,4,4,5,6,7,10,41
early,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,8,16,13,5,5,4,5,10,7,6,17
garden,3,3,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,2,2,2,3,3,4,6
whole,3,3,3,3,3,2,2,2,2,2,3,3,3,3,3,5,9,9,4,4,4,4,5,4,5,16
instructions,3,3,3,2,2,2,2,2,2,2,2,3,3,3,3,14,9,13,7,4,7,5,11,6,8,12
old,3,3,3,2,2,2,2,2,2,2,3,3,3,3,3,7,17,15,9,5,5,4,6,5,5,10
extra,3,3,3,3,2,2,2,3,2,2,2,2,3,3,3,8,11,7,4,4,3,3,6,4,5,16
never,3,3,3,3,2,2,2,2,2,2,2,3,3,3,3,6,8,7,5,5,4,4,5,4,4,23
part,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,6,9,8,6,4,4,4,5,5,6,14
friends,3,3,2,2,2,2,3,2,2,2,3,2,3,3,3,10,12,22,5,4,4,5,7,6,13,11
market,3,3,2,2,2,2,2,2,2,2,3,3,3,3,3,8,45,12,7,6,5,5,6,5,7,10
week,3,3,2,2,3,2,2,2,2,2,3,3,3,3,3,6,6,14,5,4,3,3,4,5,5,8
meet,3,3,3,3,3,2,2,3,3,3,3,3,3,3,4,10,18,22,12,7,7,7,11,8,12,56
corner,3,3,2,2,2,2,2,2,2,2,3,3,3,3,3,9,9,14,8,5,4,5,7,8,8,11
helped,3,3,3,3,3,2,2,2,2,2,3,3,3,3,3,5,8,15,7,4,4,4,5,5,4,10
top,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,5,9,10,4,4,4,5,5,4,5,8
bedrooms,3,3,3,2,3,2,2,2,2,2,3,3,3,3,3,14,14,32,7,5,5,5,6,5,6,14
noisy,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,13,10,20,6,4,4,4,7,5,9,17
toilet,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3,8,15,20,6,5,5,4,7,5,5,99
parking,3,2,2,2,2,2,2,2,2,2,2,2,3,2,3,6,5,6,2,2,3,3,4,3,4,7
thing,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,7,9,11,5,4,4,4,5,5,5,10
're,3,3,2,2,2,2,2,2,2,2,3,3,3,3,3,15,15,12,7,4,4,5,7,7,7,97
metro,3,3,3,2,2,2,3,3,3,3,3,3,3,3,4,20,51,72,16,13,16,11,14,13,11,94
still,3,3,3,2,2,2,2,2,2,2,3,3,2,3,3,5,11,,5,4,4,4,5,5,5,10
..,3,3,2,2,3,2,3,2,2,2,3,2,3,3,3,5,12,14,6,5,4,4,5,4,6,13
times,3,3,3,3,2,2,2,2,2,2,2,3,3,2,3,3,4,6,4,3,4,3,3,3,4,6
clear,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,10,12,21,6,5,5,5,9,5,7,16
stairs,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,24,9,15,11,6,5,5,5,6,6,21
return,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,7,10,9,4,4,4,4,7,5,5,19
year,3,7,5,5,5,4,4,4,5,5,5,5,3,7,7,34,34,72,13,9,12,11,15,10,8,42
three,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,7,29,18,9,8,6,7,10,6,9,17
know,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,6,8,12,8,5,4,4,7,5,6,12
heart,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,9,9,11,5,4,3,4,5,4,5,12
plus,3,3,3,3,3,2,2,2,2,2,3,3,3,3,3,7,13,18,7,5,4,4,6,6,7,27
met,3,3,3,3,3,2,2,2,3,3,3,3,3,3,3,12,15,16,9,6,5,5,8,9,8,23
bars,3,3,2,3,2,2,2,2,2,2,3,3,3,3,3,15,21,23,6,4,4,5,8,7,14,100
shopping,3,3,3,3,3,2,2,2,3,2,3,3,3,3,3,7,12,14,7,6,5,6,7,6,8,15
say,3,3,3,3,3,3,3,3,2,3,2,3,3,3,3,5,6,9,5,4,4,4,4,4,4,14
size,3,3,3,3,2,2,2,3,2,2,3,3,3,3,3,6,10,15,5,4,5,4,6,4,5,12
stops,3,3,2,2,2,2,2,2,2,2,2,3,3,3,3,9,17,25,13,9,7,8,8,13,9,12
grocery,3,3,3,2,2,2,2,2,2,2,3,3,3,3,3,6,12,14,9,8,7,5,5,8,7,23
eat,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,15,21,30,10,6,5,7,11,11,13,21
enjoy,3,3,3,2,2,2,2,2,2,2,3,3,3,3,3,5,9,15,5,4,4,4,5,5,5,11
used,3,3,3,3,3,2,2,2,2,2,3,3,3,3,3,8,16,33,7,5,5,4,6,6,6,18
future,3,3,3,2,2,2,3,3,3,2,3,3,3,3,3,5,12,10,4,4,4,4,5,4,4,17
hope,3,3,3,3,2,2,3,3,2,2,3,3,3,3,3,7,12,17,5,5,4,4,6,6,5,28
end,3,3,3,3,3,2,2,2,3,2,3,3,3,3,3,9,15,16,5,4,4,4,6,6,6,9
luggage,3,3,3,3,2,2,2,2,2,2,3,2,3,3,3,27,28,22,15,7,7,7,9,7,11,22
stores,3,4,3,3,3,2,2,3,2,3,3,3,3,4,3,6,13,13,11,6,6,5,6,7,6,12
open,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,5,7,9,5,3,4,5,5,5,4,10
makes,3,3,3,3,3,2,2,2,2,2,3,3,3,3,3,6,10,12,7,5,4,4,5,5,7,10
several,3,3,3,2,2,3,2,2,2,2,3,3,3,3,3,7,9,12,8,6,6,5,6,6,6,20
since,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,9,13,16,9,7,7,5,6,5,7,21
making,3,3,3,3,3,2,2,3,2,3,3,3,3,3,3,7,14,13,5,7,4,5,5,6,6,9
less,3,3,3,3,3,3,2,2,3,2,3,3,3,3,4,11,13,14,10,6,6,5,7,6,9,70
shared,3,3,3,3,2,2,2,2,2,2,2,3,3,3,3,8,24,19,10,6,5,5,14,10,8,25
attractions,3,3,3,3,2,2,2,2,3,3,3,3,3,3,4,18,32,28,9,6,6,7,10,15,11,98
messages,3,3,3,3,3,3,2,3,2,3,3,3,3,3,3,7,10,12,6,5,5,4,7,5,5,16
supermarket,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,8,13,10,13,7,6,6,7,8,8,21
throughout,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,6,6,4,3,4,3,4,4,4,6
information,3,3,3,3,3,3,2,3,3,3,3,3,3,3,4,15,13,32,8,5,6,7,15,8,11,30
responded,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,9,25,5,5,4,4,6,5,5,12
cafes,3,3,3,2,2,2,2,2,2,2,3,3,3,3,3,7,21,11,8,5,5,4,7,7,10,13
might,3,3,3,3,3,3,2,3,3,2,3,3,3,3,3,12,16,12,6,5,5,5,8,7,5,27
brilliant,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,8,7,9,3,3,3,3,5,4,4,9
weekend,3,2,2,2,2,2,2,3,2,2,2,2,3,2,3,28,21,34,4,3,3,5,8,5,11,19
coming,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,8,7,8,5,4,5,4,7,5,6,10
hospitable,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,13,10,19,8,6,5,6,9,7,8,16
think,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,8,11,17,6,5,4,4,6,5,5,11
shoreditch,3,3,3,3,3,3,3,3,3,3,3,4,4,4,5,18,26,23,10,7,6,7,12,8,16,13
explore,3,3,3,3,3,2,2,2,2,3,3,3,3,3,3,14,25,31,6,5,5,6,8,6,10,15
cool,3,3,3,3,3,2,2,2,3,2,3,3,3,3,4,19,11,14,5,4,4,4,7,6,9,13
front,3,3,3,3,3,2,2,2,2,2,3,3,3,3,4,13,20,13,6,5,4,6,6,6,9,46
working,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,4,4,9,4,4,3,3,3,3,3,7
bathrooms,3,4,3,3,3,3,3,3,3,3,3,3,3,3,4,14,24,32,7,8,7,8,13,7,7,23
including,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,6,8,11,8,5,5,5,6,6,7,11
reach,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,11,19,13,11,7,7,7,6,6,8,37
key,3,3,3,3,3,2,2,3,2,2,3,3,3,3,4,12,7,12,7,5,5,5,8,6,10,19
conveniently,3,3,3,3,3,2,2,3,3,3,3,3,3,3,4,13,16,11,9,7,6,6,8,9,8,31
situated,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,9,10,6,5,5,5,7,7,9,13
nothing,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,11,6,5,4,5,5,7,6,6,16
spent,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,6,12,12,5,4,5,4,4,5,5,22
look,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,6,9,16,5,4,4,5,6,5,6,14
airport,3,3,3,3,2,2,3,3,2,2,3,3,3,4,3,11,14,11,12,7,8,9,13,9,10,31
asked,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,7,11,5,4,5,4,5,5,5,8
let,3,3,3,3,2,2,2,2,2,2,3,3,3,3,3,8,8,14,7,5,4,5,7,7,6,8
supermarkets,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,4,9,10,9,6,6,5,6,5,4,8
sparkling,3,3,3,3,3,2,2,2,2,2,2,2,2,2,3,6,8,6,4,4,4,5,6,6,8,11
basic,3,3,3,3,3,3,2,3,3,2,3,3,3,3,4,9,12,24,8,5,6,6,9,6,7,22
took,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,14,19,7,5,6,6,6,7,7,18
booking,3,3,3,3,3,2,2,3,2,2,3,3,3,3,3,5,6,8,3,3,3,3,4,3,3,5
bad,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,11,27,5,6,6,5,6,5,6,40
simple,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,12,12,13,7,5,5,6,7,8,7,19
flexible,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,6,10,7,6,5,5,5,6,6,5,11
overground,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,12,22,45,13,9,8,9,10,11,14,77
15,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,11,31,97,10,7,6,6,9,8,11,26
appartment,3,4,3,3,3,3,3,3,3,3,3,3,3,3,4,25,36,54,13,7,11,14,17,12,17,34
leave,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,6,11,13,6,5,4,6,6,5,5,9
subway,3,4,3,3,3,3,3,3,3,3,3,3,3,4,4,27,85,49,25,15,12,13,16,19,24,
incredibly,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,15,11,5,5,4,4,5,5,6,25
bridge,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,19,21,20,15,7,7,8,8,7,7,11
may,3,4,3,3,2,3,3,3,3,3,3,3,3,3,4,9,6,17,8,6,5,6,6,7,7,12
store,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,11,18,26,9,8,6,7,8,11,10,96
hill,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,7,12,16,6,5,5,4,6,5,6,15
everyone,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,13,17,8,6,6,5,6,6,7,13
hidden,3,4,3,3,3,3,3,3,3,3,3,3,3,4,4,11,9,24,8,8,6,7,7,6,6,20
different,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,9,14,19,6,6,5,5,6,5,6,13
booked,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,5,5,8,4,3,3,3,6,4,4,13
bright,3,3,2,2,2,2,2,2,2,3,3,4,3,3,3,4,5,7,4,4,3,3,4,4,5,12
give,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,7,16,16,9,7,6,5,9,7,6,26
fully,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,5,12,10,5,4,5,4,5,5,5,17
last,3,3,3,3,3,3,2,3,2,2,3,3,3,3,3,7,13,13,5,4,4,4,5,5,4,9
hotel,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12,20,19,5,3,3,2,5,4,4,6
soon,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,12,14,6,4,4,4,7,5,7,11
spend,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,10,9,19,7,6,6,5,8,6,7,16
came,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,7,17,93,6,5,5,5,5,5,6,12
responses,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,8,6,3,3,4,4,6,4,5,7
worked,3,4,3,3,3,3,3,3,3,3,3,3,3,3,4,9,11,14,8,7,7,5,6,6,7,14
've,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,7,7,19,8,6,4,5,6,6,6,15
huge,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,7,14,21,6,5,5,5,7,6,6,15
links,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,8,7,14,6,4,4,5,5,6,6,17
--,3,6,5,5,4,4,4,4,4,4,6,6,6,6,6,12,30,43,21,15,12,6,17,20,13,
service,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,7,8,4,4,3,3,4,4,4,5
camden,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,14,17,21,8,8,6,7,13,8,19,20
fridge,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,7,10,10,6,4,4,4,7,5,5,30
friend,3,4,3,3,3,3,3,3,3,3,3,3,3,4,5,13,36,43,8,8,7,7,11,8,13,31
totally,3,4,3,3,3,3,3,3,3,3,3,4,3,4,4,18,14,35,10,6,6,5,12,8,9,21
hours,3,4,3,3,3,3,3,3,3,3,3,3,3,3,4,8,8,20,7,5,5,6,7,6,6,29
communicate,3,4,3,3,3,3,3,3,3,3,3,3,3,4,4,14,11,63,5,5,5,5,6,7,6,12
someone,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,7,11,11,6,6,5,4,8,7,6,36
'd,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,6,15,16,9,5,5,5,8,6,7,25
across,3,3,3,3,3,2,2,3,3,3,3,3,3,3,4,7,15,15,6,6,6,5,8,8,7,52
rest,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,14,25,65,9,6,6,6,11,8,8,28
cook,3,4,3,3,3,3,3,3,3,3,4,3,3,3,4,8,20,11,7,6,5,4,5,5,5,13
real,3,4,3,3,3,3,3,3,3,3,3,3,4,3,4,7,12,17,8,5,5,5,7,6,7,53
free,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,8,7,11,5,5,4,4,6,6,6,17
keys,3,4,3,3,3,3,3,3,3,3,3,3,3,3,4,20,13,17,8,6,6,6,7,8,8,35
problems,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,10,18,13,9,5,5,5,6,7,6,13
machine,3,4,3,3,3,3,3,3,2,3,3,3,3,3,3,5,10,11,8,5,5,5,6,5,5,19
spotless,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,6,15,9,4,4,4,5,6,6,7,32
privacy,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,14,14,16,7,7,5,6,8,8,11,12
guest,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,10,11,25,7,6,6,5,8,6,10,16
expect,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,11,14,19,7,4,5,5,9,7,6,15
looks,3,4,3,3,3,3,3,3,3,3,3,3,4,3,4,12,14,10,6,4,5,4,6,4,5,12
busy,3,3,3,3,3,2,2,3,3,3,3,3,3,3,4,11,26,25,8,6,5,7,10,12,12,74
cross,3,3,3,3,3,3,3,3,3,2,3,3,3,3,4,20,22,20,9,6,5,6,8,10,11,29
peaceful,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,6,8,13,5,4,3,4,7,5,5,8
due,3,4,3,3,3,3,3,3,3,3,3,3,3,3,2,4,4,8,5,4,4,4,4,4,3,7
care,3,4,4,3,3,3,3,3,3,3,4,3,4,4,4,7,11,17,8,7,6,4,6,7,6,28
100,3,4,3,4,3,3,3,3,3,3,3,4,4,3,4,7,9,11,5,5,4,4,6,6,5,13
worth,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,10,15,12,5,4,4,4,7,6,5,7
said,3,4,3,3,3,3,3,3,3,3,3,3,4,3,4,7,7,23,7,5,5,5,6,7,7,16
anywhere,3,4,3,3,3,3,3,3,3,3,3,4,3,4,4,11,25,100,13,8,7,8,10,9,16,41
process,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,10,13,12,6,5,5,6,9,6,5,14
pleasure,3,3,4,3,3,3,3,3,3,3,3,4,4,4,4,8,12,16,7,7,5,6,7,6,9,15
ok,3,4,3,3,3,3,3,3,3,3,3,3,3,3,4,11,19,30,10,8,7,7,9,7,8,13
ready,3,4,4,4,3,3,3,3,3,3,4,4,4,4,5,14,8,23,9,7,6,6,8,9,10,39
options,3,4,3,3,3,3,3,3,3,3,4,3,4,4,4,17,23,15,10,10,7,6,8,9,9,23
attentive,3,4,4,3,3,3,3,3,3,3,3,4,4,4,4,7,11,11,6,5,5,4,7,4,6,11
touch,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,11,10,14,5,4,4,5,8,6,8,18
heathrow,3,4,4,3,3,3,3,3,3,3,3,4,4,4,4,15,17,9,12,8,9,8,12,12,9,23
'll,4,3,3,3,3,3,3,3,3,3,3,4,4,3,4,9,16,31,8,8,6,7,12,8,12,31
takes,4,4,4,3,3,3,3,3,3,3,4,4,4,4,5,13,26,54,14,11,9,7,21,12,11,43
choice,4,3,4,4,3,3,3,3,3,3,3,4,4,4,5,12,17,22,9,7,7,7,12,9,8,24
homely,4,4,4,4,4,4,4,4,3,3,3,3,4,3,4,8,7,10,5,4,4,4,5,5,5,7
views,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,8,6,6,4,4,3,4,5,4,4,6
exploring,4,4,3,3,3,3,3,3,3,3,3,3,3,4,4,21,41,27,8,5,7,7,14,10,20,39
hear,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,9,18,20,9,6,6,6,8,9,6,22
live,4,4,4,4,3,3,3,3,3,3,4,3,3,4,4,6,17,17,9,6,6,5,6,9,7,22
tesco,4,4,4,3,4,3,3,3,3,3,4,4,4,4,4,9,9,12,9,6,6,7,7,9,5,17
group,4,4,3,3,3,3,3,3,3,3,3,4,3,4,4,40,39,72,13,8,10,11,21,15,21,44
superb,4,3,3,3,3,3,3,3,3,3,4,3,4,4,4,9,22,12,6,5,5,5,6,6,9,21
victoria,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,10,27,28,14,7,5,7,8,9,12,25
inside,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,12,14,11,7,4,5,5,6,5,6,15
response,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,10,11,5,4,4,4,6,4,4,13
handy,4,4,3,3,3,3,3,3,3,3,4,4,4,3,4,10,15,15,8,5,6,6,10,7,11,52
charming,4,4,3,3,3,3,3,3,3,3,3,3,4,4,4,13,14,21,10,8,5,6,11,9,10,21
nicely,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,13,13,15,8,5,6,5,6,6,9,17
ask,4,3,3,3,3,3,3,3,3,3,3,3,3,4,4,8,12,16,7,6,5,5,8,5,7,13
20,4,4,4,3,3,3,3,3,3,3,3,3,4,4,5,12,31,30,14,8,9,10,13,11,15,91
kids,4,4,4,3,4,3,2,2,4,3,4,3,4,4,5,11,74,26,8,6,7,7,11,10,9,16
fabulous,4,4,3,3,3,3,3,3,3,3,3,3,3,4,4,16,11,17,7,5,5,6,8,7,8,29
accessible,4,4,3,3,3,3,3,3,3,3,3,3,3,4,4,17,14,23,9,6,6,6,7,8,10,30
winter,4,5,10,16,25,31,16,19,16,11,7,3,4,5,9,41,61,,,37,49,22,11,8,7,40
almost,4,4,4,3,3,3,3,3,3,3,3,3,4,4,5,11,7,18,10,6,6,5,7,8,6,11
david,4,4,3,4,4,4,4,4,4,4,4,4,4,4,6,15,22,,8,10,9,9,17,12,15,48
base,4,4,3,3,3,3,3,3,3,3,3,3,4,3,4,11,19,,7,5,6,6,7,7,13,39
unfortunately,4,4,4,4,4,3,3,3,3,3,3,3,4,4,4,7,16,13,9,6,6,6,6,7,7,20
'',4,4,4,4,4,3,3,3,3,3,4,4,4,4,4,11,10,32,12,9,6,10,7,10,8,76
cooking,4,4,4,4,4,3,4,3,4,3,4,4,3,4,4,6,14,15,8,5,5,4,5,6,5,9
areas,4,4,3,3,3,3,3,3,3,3,3,3,3,4,4,12,20,15,7,5,5,5,8,7,7,17
everywhere,4,4,3,3,3,3,3,3,3,3,4,4,4,4,5,21,46,73,9,7,6,6,12,9,9,27
four,4,5,4,3,3,3,3,3,4,3,4,4,4,4,5,21,25,75,15,8,9,11,20,16,11,23
truly,4,4,4,3,3,3,3,3,3,3,4,4,4,4,4,8,9,14,10,6,5,5,9,6,7,9
owner,4,4,4,3,4,3,3,3,3,3,3,3,3,4,4,7,14,22,8,5,6,6,7,6,7,19
something,4,4,3,3,3,3,3,3,3,3,3,4,3,4,4,8,12,17,9,6,5,5,7,7,8,22
welcomed,4,4,4,4,4,3,3,4,4,3,4,4,4,4,5,22,23,31,10,7,7,9,9,10,11,21
``,4,5,4,4,4,3,3,3,3,3,4,4,4,4,4,10,10,32,13,9,6,9,7,12,7,76
quality,4,4,4,3,4,3,3,4,3,3,4,3,4,4,5,13,11,14,8,7,6,5,9,8,6,43
windows,4,3,3,3,2,2,2,2,2,3,3,3,3,3,4,6,11,11,7,4,4,4,5,6,5,13
incredible,4,4,4,4,4,3,3,4,3,4,4,4,4,4,4,9,13,19,5,5,5,4,7,5,6,9
air,4,4,3,3,3,2,2,2,3,3,3,3,3,4,3,9,8,11,5,3,4,5,7,4,6,11
kept,4,4,4,4,3,3,3,3,3,3,3,3,4,4,4,9,9,18,6,4,5,6,8,6,6,19
offered,4,4,3,3,3,3,3,3,3,3,3,3,4,4,4,12,8,16,7,6,5,8,7,7,9,35
sofa,4,4,3,3,3,3,3,3,3,3,3,3,3,3,4,9,12,33,6,5,5,6,6,6,5,14
keep,4,4,3,4,3,3,3,3,3,3,3,4,4,4,5,8,12,46,9,5,6,6,9,9,6,40
answered,4,4,4,4,4,4,4,4,4,3,4,4,3,4,5,19,29,26,11,7,9,8,13,9,10,19
traveling,4,4,3,3,3,3,3,3,3,3,4,4,4,4,5,16,36,92,19,12,11,12,17,11,18,25
kensington,4,4,3,3,3,3,3,3,3,3,3,4,3,4,4,9,19,20,9,7,6,8,8,8,9,29
alex,4,4,3,4,4,4,4,4,4,4,4,4,4,4,5,9,8,31,9,8,6,6,9,7,7,19
others,4,4,4,3,3,3,3,3,3,3,3,4,4,4,5,9,18,14,8,7,6,6,7,11,12,24
‘,4,4,4,4,4,4,3,3,4,3,4,4,4,4,5,12,15,,16,12,8,8,11,11,18,29
longer,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,5,7,12,6,7,5,5,4,5,5,13
checking,4,4,4,3,3,3,3,4,3,3,4,3,4,4,5,15,11,22,8,6,6,6,9,6,10,32
thought,4,4,3,3,3,3,3,3,3,3,3,4,4,3,4,11,18,11,6,5,5,6,8,6,6,19
cleaning,4,4,4,4,4,3,3,3,3,3,4,4,3,3,4,8,8,10,7,5,5,4,4,4,4,24
sweet,4,4,4,4,3,3,3,4,3,3,4,4,4,4,5,21,34,26,13,8,7,8,10,12,13,27
husband,4,4,3,3,3,3,3,3,3,3,4,4,4,4,4,21,18,40,10,7,7,11,12,10,17,13
dirty,4,4,4,4,3,3,3,3,2,3,3,3,3,3,3,8,21,15,5,5,4,4,6,4,6,40
cat,4,4,3,3,4,3,3,3,4,4,4,4,4,4,5,13,33,,12,7,8,7,9,11,15,33
certainly,4,4,3,3,3,3,3,3,3,3,4,4,4,4,5,8,28,12,7,7,6,7,8,8,8,17
wanted,4,4,3,3,3,3,3,3,3,3,3,3,4,3,4,10,18,18,7,5,6,6,8,8,9,22
description,4,4,4,4,4,3,3,3,3,3,4,4,4,4,5,15,27,43,10,7,7,7,10,9,11,21
using,4,5,4,4,3,3,3,3,3,3,4,4,4,4,5,9,16,9,8,6,7,6,9,8,12,19
flight,4,4,3,3,3,3,3,3,3,3,4,4,4,4,4,15,27,14,12,10,11,11,19,11,11,31
team,4,4,4,4,4,4,4,4,4,3,4,3,4,3,4,7,9,8,8,6,5,4,4,4,4,15
furnished,4,4,4,4,4,3,3,4,4,4,4,4,4,4,5,12,20,11,9,6,5,6,7,6,7,17
outstanding,4,4,4,4,4,3,3,4,4,3,4,4,3,4,4,8,15,9,6,5,5,6,10,7,5,11
given,4,4,4,4,3,3,3,3,3,3,4,4,4,4,4,11,10,13,7,4,5,5,6,6,8,24
middle,4,4,4,4,4,4,4,4,3,4,4,4,4,4,5,10,11,19,10,8,8,7,12,6,10,22
